id,name,subClass,class,quality
192298,Eternal Gladiator's Medallion,Miscellaneous,Armor,Epic
192299,Eternal Gladiator's Relentless Brooch,Miscellaneous,Armor,Epic
192300,Eternal Gladiator's Sigil of Adaptation,Miscellaneous,Armor,Epic
192301,Eternal Gladiator's Fastidious Resolve,Miscellaneous,Armor,Epic
192302,Eternal Gladiator's Echoing Resolve,Miscellaneous,Armor,Epic
192303,Eternal Gladiator's Resonator,Miscellaneous,Armor,Epic
192304,Eternal Gladiator's Eternal Aegis,Miscellaneous,Armor,Epic
192305,Eternal Gladiator's Devouring Malediction,Miscellaneous,Armor,Epic
192306,Eternal Gladiator's Barrier,Shield,Armor,Epic
192307,Eternal Gladiator's Rifle,Gun,Weapon,Epic
192308,Eternal Gladiator's Greatsword,Sword,Weapon,Epic
192309,Eternal Gladiator's Focus Staff,Staff,Weapon,Epic
192310,Eternal Gladiator's Greatstaff,Staff,Weapon,Epic
192311,Eternal Gladiator's Gavel,Mace,Weapon,Epic
192312,Eternal Gladiator's Ripper,Fist Weapon,Weapon,Epic
192313,Eternal Gladiator's Slicer,Fist Weapon,Weapon,Epic
192318,Eternal Aspirant's Plate Helm,Plate,Armor,Rare
192319,Eternal Aspirant's Cloak,Cloth,Armor,Rare
192320,Eternal Aspirant's Silk Tunic,Cloth,Armor,Rare
192321,Eternal Aspirant's Plate Chestplate,Plate,Armor,Rare
192322,Eternal Aspirant's Chain Vest,Mail,Armor,Rare
192323,Eternal Aspirant's Leather Vest,Leather,Armor,Rare
192324,Eternal Aspirant's Plate Warboots,Plate,Armor,Rare
192325,Eternal Aspirant's Silk Treads,Cloth,Armor,Rare
192326,Eternal Aspirant's Chain Sabatons,Mail,Armor,Rare
192327,Eternal Aspirant's Leather Boots,Leather,Armor,Rare
192328,Eternal Aspirant's Leather Gloves,Leather,Armor,Rare
192329,Eternal Aspirant's Plate Gauntlets,Plate,Armor,Rare
192330,Eternal Aspirant's Silk Gloves,Cloth,Armor,Rare
192331,Eternal Aspirant's Chain Gauntlets,Mail,Armor,Rare
192332,Eternal Aspirant's Silk Hood,Cloth,Armor,Rare
192333,Eternal Aspirant's Chain Helm,Mail,Armor,Rare
192334,Eternal Aspirant's Leather Helm,Leather,Armor,Rare
192335,Eternal Aspirant's Plate Legguards,Plate,Armor,Rare
192336,Eternal Aspirant's Silk Leggings,Cloth,Armor,Rare
192337,Eternal Aspirant's Chain Leggings,Mail,Armor,Rare
192338,Eternal Aspirant's Leather Breeches,Leather,Armor,Rare
192339,Eternal Aspirant's Leather Spaulders,Leather,Armor,Rare
192340,Eternal Aspirant's Plate Shoulders,Plate,Armor,Rare
192341,Eternal Aspirant's Silk Mantle,Cloth,Armor,Rare
192342,Eternal Aspirant's Chain Spaulders,Mail,Armor,Rare
192343,Eternal Aspirant's Plate Girdle,Plate,Armor,Rare
192344,Eternal Aspirant's Silk Cord,Cloth,Armor,Rare
192345,Eternal Aspirant's Chain Belt,Mail,Armor,Rare
192346,Eternal Aspirant's Leather Belt,Leather,Armor,Rare
192347,Eternal Aspirant's Ring,Miscellaneous,Armor,Rare
192348,Eternal Aspirant's Silk Wristwraps,Cloth,Armor,Rare
192349,Eternal Aspirant's Plate Cuffs,Plate,Armor,Rare
192350,Eternal Aspirant's Chain Wristwraps,Mail,Armor,Rare
192351,Eternal Aspirant's Leather Wristwraps,Leather,Armor,Rare
192352,Eternal Aspirant's Badge of Ferocity,Miscellaneous,Armor,Rare
192353,Eternal Aspirant's Necklace,Miscellaneous,Armor,Rare
192354,Eternal Aspirant's Plate Headguard,Plate,Armor,Rare
192355,Eternal Aspirant's Drape,Cloth,Armor,Rare
192356,Eternal Aspirant's Silk Vest,Cloth,Armor,Rare
192357,Eternal Aspirant's Plate Armor,Plate,Armor,Rare
192358,Eternal Aspirant's Chain Tunic,Mail,Armor,Rare
192359,Eternal Aspirant's Leather Tunic,Leather,Armor,Rare
192360,Eternal Aspirant's Plate Stompers,Plate,Armor,Rare
192361,Eternal Aspirant's Silk Footwraps,Cloth,Armor,Rare
192362,Eternal Aspirant's Chain Stompers,Mail,Armor,Rare
192363,Eternal Aspirant's Leather Footpads,Leather,Armor,Rare
192364,Eternal Aspirant's Leather Grips,Leather,Armor,Rare
192365,Eternal Aspirant's Plate Handguards,Plate,Armor,Rare
192366,Eternal Aspirant's Silk Handwraps,Cloth,Armor,Rare
192367,Eternal Aspirant's Chain Handguards,Mail,Armor,Rare
192368,Eternal Aspirant's Silk Cover,Cloth,Armor,Rare
192369,Eternal Aspirant's Chain Headguard,Mail,Armor,Rare
192370,Eternal Aspirant's Leather Mask,Leather,Armor,Rare
192371,Eternal Aspirant's Plate Wargreaves,Plate,Armor,Rare
192372,Eternal Aspirant's Silk Legwraps,Cloth,Armor,Rare
192373,Eternal Aspirant's Chain Wargreaves,Mail,Armor,Rare
192374,Eternal Aspirant's Leather Leggings,Leather,Armor,Rare
192375,Eternal Aspirant's Leather Mantle,Leather,Armor,Rare
192376,Eternal Aspirant's Plate Pauldrons,Plate,Armor,Rare
192377,Eternal Aspirant's Silk Shawl,Cloth,Armor,Rare
192378,Eternal Aspirant's Chain Shoulderguards,Mail,Armor,Rare
192379,Eternal Aspirant's Plate Greatbelt,Plate,Armor,Rare
192380,Eternal Aspirant's Silk Belt,Cloth,Armor,Rare
192381,Eternal Aspirant's Chain Clasp,Mail,Armor,Rare
192382,Eternal Aspirant's Leather Cord,Leather,Armor,Rare
192383,Eternal Aspirant's Band,Miscellaneous,Armor,Rare
192384,Eternal Aspirant's Silk Bindings,Cloth,Armor,Rare
192385,Eternal Aspirant's Plate Armguards,Plate,Armor,Rare
192386,Eternal Aspirant's Chain Bracer,Mail,Armor,Rare
192387,Eternal Aspirant's Leather Armguards,Leather,Armor,Rare
192388,Eternal Aspirant's Insignia of Alacrity,Miscellaneous,Armor,Rare
192389,Eternal Aspirant's Choker,Miscellaneous,Armor,Rare
192390,Eternal Aspirant's Cape,Cloth,Armor,Rare
192391,Eternal Aspirant's Signet,Miscellaneous,Armor,Rare
192392,Eternal Aspirant's Emblem,Miscellaneous,Armor,Rare
192393,Eternal Aspirant's Pendant,Miscellaneous,Armor,Rare
192394,Eternal Aspirant's Battleaxe,Axe,Weapon,Rare
192395,Eternal Aspirant's Dagger,Dagger,Weapon,Rare
192396,Eternal Aspirant's Mace,Mace,Weapon,Rare
192397,Eternal Aspirant's Polearm,Polearm,Weapon,Rare
192398,Eternal Aspirant's Staff,Staff,Weapon,Rare
192399,Eternal Aspirant's Sword,Sword,Weapon,Rare
192400,Eternal Aspirant's Greataxe,Axe,Weapon,Rare
192401,Eternal Aspirant's Greatsword,Sword,Weapon,Rare
192402,Eternal Aspirant's Orb,Miscellaneous,Armor,Rare
192403,Eternal Aspirant's Warglaive,Warglaives,Weapon,Rare
192404,Eternal Aspirant's Gavel,Mace,Weapon,Rare
192405,Eternal Aspirant's Barrier,Shield,Armor,Rare
192406,Eternal Aspirant's Hatchet,Axe,Weapon,Rare
192407,Eternal Aspirant's Recurve,Bow,Weapon,Rare
192408,Eternal Aspirant's Longspear,Polearm,Weapon,Rare
192409,Eternal Aspirant's Blade,Sword,Weapon,Rare
192410,Eternal Aspirant's Blackjack,Mace,Weapon,Rare
192411,Eternal Aspirant's Crescent,Dagger,Weapon,Rare
192412,Eternal Aspirant's Medallion,Miscellaneous,Armor,Rare
192413,Eternal Aspirant's Relentless Brooch,Miscellaneous,Armor,Rare
192414,Eternal Aspirant's Sigil of Adaptation,Miscellaneous,Armor,Rare
192421,Vial Questgiver,Quest,Quest,Common
192422,Harmonium Lantern,Miscellaneous,Armor,Epic
192423,Serenading Arbalest,Crossbow,Weapon,Epic
192424,Rhapsodic Cleaver,Axe,Weapon,Epic
192425,Legato Hammer,Mace,Weapon,Epic
192426,Waltzing Glaive,Warglaives,Weapon,Epic
192427,Senza Spellblade,Dagger,Weapon,Epic
192428,Ballad Shield,Shield,Armor,Epic
192429,Scepter of Requiem,Staff,Weapon,Epic
192430,Meno Sword,Sword,Weapon,Epic
192436,Ruby Spear,Quest,Quest,Common
192437,Cache of Fated Treasures,Other,Miscellaneous,Epic
192438,Cache of Fated Treasures,Other,Miscellaneous,Epic
192440,Tempo Smasher,Mace,Weapon,Epic
192443,Element-Infused Rocket Helmet,Other,Miscellaneous,Rare
192444,Resonating Disc,Quest,Quest,Epic
192448,Imbued Arcana Vessel,Quest,Quest,Uncommon
192449,Overture's Shiv,Dagger,Weapon,Epic
192450,Choral Staff,Staff,Weapon,Epic
192451,Lamenting Blade,Sword,Weapon,Epic
192453,Waywatcher Spyglass,Quest,Quest,Common
192454,Elemental Essence,Quest,Quest,Common
192456,Lavaforge Monolith,Mace,Weapon,Epic
192459,Jean's Lucky Fish,Companion Pets,Miscellaneous,Rare
192465,Wulferd's Award-Winning Camera,Quest,Quest,Common
192466,Puzzling Cartel Dinar,Junk,Miscellaneous,Epic
192467,Bandages,Quest,Quest,Common
192472,Khanam Matra's Message,Quest,Quest,Common
192476,Expedition Bullwhip,Other,Miscellaneous,Rare
192477,[PH] Primalist Keystone,Quest,Quest,Common
192478,Elemental Focus,Quest,Quest,Common
192479,Elemental Focus,Quest,Quest,Common
192480,Fragmented Record Rubbing,Quest,Quest,Common
192482,Timewalker Staff,Quest,Quest,Common
192485,Stored Wisdom Device,Other,Miscellaneous,Rare
192493,Mote of Primal Energy,Quest,Quest,Common
192495,Malfunctioning Stealthman 54,Other,Miscellaneous,Rare
192496,Exhumed Hunter's Spear,Quest,Quest,Common
192523,Renewed Proto-Drake: Green Scales,Other,Miscellaneous,Rare
192524,Orb of Primal Gales,Quest,Quest,Common
192545,Primal Flame Fragment,Explosives and Devices,Consumable,Common
192546,Orb of Primal Flames,Quest,Quest,Common
192547,Garden Seed,Quest,Quest,Common
192548,Cindershard Coal,Quest,Quest,Common
192551,Timewalker Staff,Quest,Quest,Common
192552,Draconic Missive of the Fireflash,Optional Reagents,Tradeskill,Uncommon
192553,Draconic Missive of the Fireflash,Optional Reagents,Tradeskill,Uncommon
192554,Draconic Missive of the Fireflash,Optional Reagents,Tradeskill,Uncommon
192555,Borrowed Breath,Quest,Quest,Common
192556,10.0.0 Armor Cloak - Cape_Cloth_Sindragosa_D_01,Cloth,Armor,Poor
192557,Restoration Deathwalker,Mount,Miscellaneous,Epic
192558,Emerald Tear,Quest,Quest,Common
192561,Chrono-Stabilizer,Quest,Quest,Common
192562,Orb of Primal Waves,Quest,Quest,Common
192600,[DNT][PH] Meat,Quest,Quest,Common
192601,Loyal Magmammoth,Mount,Miscellaneous,Epic
192602,Temporal Collector,Quest,Quest,Common
192603,River Whelk,Quest,Quest,Common
192604,Ancient Lantern,Junk,Miscellaneous,Poor
192605,Reptilian Fang,Junk,Miscellaneous,Poor
192608,Ancient Resin,Junk,Miscellaneous,Poor
192609,Swim Bladder,Junk,Miscellaneous,Poor
192610,Beady Woodland Eye,Junk,Miscellaneous,Poor
192611,Bottled Torrent,Junk,Miscellaneous,Poor
192613,Dragon Tooth,Junk,Miscellaneous,Poor
192614,Elemental Ooze,Junk,Miscellaneous,Poor
192615,Fluorescent Fluid,Junk,Miscellaneous,Common
192616,Fung Eye,Junk,Miscellaneous,Poor
192617,Hound Paw,Junk,Miscellaneous,Poor
192618,Ice Chunks,Junk,Miscellaneous,Poor
192619,Impressive Tail Fin,Junk,Miscellaneous,Poor
192620,Large Tail Spikes,Junk,Miscellaneous,Poor
192621,Long-Toed Talon,Junk,Miscellaneous,Poor
192622,Massive Beast Eye,Junk,Miscellaneous,Poor
192623,Massive Proto-Dragon Claw,Junk,Miscellaneous,Poor
192624,Cracked Scales,Junk,Miscellaneous,Poor
192625,Motionless Stone,Junk,Miscellaneous,Poor
192626,Mound of Dust,Junk,Miscellaneous,Poor
192627,Obsidian Clump,Junk,Miscellaneous,Poor
192628,Phoenix Ash,Junk,Miscellaneous,Poor
192629,Primal Beast Claw,Junk,Miscellaneous,Poor
192630,Reef Carapace,Junk,Miscellaneous,Poor
192631,Scale-Piercing Fang,Junk,Miscellaneous,Poor
192632,Sharp Bird Talon,Junk,Miscellaneous,Poor
192633,Slit-Shaped Pupil,Junk,Miscellaneous,Poor
192634,Smashed Metal Scraps,Junk,Miscellaneous,Poor
192635,Warped Metal,Junk,Miscellaneous,Poor
192636,Woolly Mountain Pelt,Junk,Miscellaneous,Common
192644,Aeriform Speck,Junk,Miscellaneous,Poor
192645,Obsidian Nugget,Junk,Miscellaneous,Poor
192646,Aqueous Speck,Junk,Miscellaneous,Poor
192647,Terrene Speck,Junk,Miscellaneous,Poor
192648,Pristine Beast Fur,Junk,Miscellaneous,Poor
192650,Roomy Shell,Junk,Miscellaneous,Poor
192651,Damaged Core,Junk,Miscellaneous,Poor
192652,Discharged Thunderscale,Junk,Miscellaneous,Poor
192653,Floppy Molten Ear,Junk,Miscellaneous,Poor
192654,Giant Stone Eye,Junk,Miscellaneous,Poor
192655,Chilling Spider Leg,Junk,Miscellaneous,Poor
192656,Half-Digested Fish,Junk,Miscellaneous,Poor
192657,Hardy Cloven Hoof,Junk,Miscellaneous,Poor
192658,High-Fiber Leaf,Junk,Miscellaneous,Common
192659,Impressive Mandible,Junk,Miscellaneous,Poor
192660,Massive Hydra Claw,Junk,Miscellaneous,Poor
192661,Prehistoric Fin,Junk,Miscellaneous,Poor
192662,Pyretic Speck,Junk,Miscellaneous,Poor
192663,Scaly Wing,Junk,Miscellaneous,Poor
192664,Serrated Pincer,Junk,Miscellaneous,Poor
192665,Torn Dragon Wing,Junk,Miscellaneous,Poor
192666,Severed Roots,Junk,Miscellaneous,Poor
192668,Short Rib,Junk,Miscellaneous,Poor
192669,Sizeable Feather,Junk,Miscellaneous,Poor
192670,Splendid Feather,Junk,Miscellaneous,Poor
192671,Sublime Flower,Junk,Miscellaneous,Poor
192672,Tattered Proto-Wing,Junk,Miscellaneous,Poor
192673,Torn Ear,Junk,Miscellaneous,Poor
192674,Unknown Titan Mechanism,Junk,Miscellaneous,Poor
192675,Winglet,Junk,Miscellaneous,Poor
192683,Slimy Frog Eggs,Junk,Miscellaneous,Poor
192684,Ancient War Tusk,Junk,Miscellaneous,Poor
192685,Battle-Hardened Fang,Junk,Miscellaneous,Poor
192686,Charred Carapace,Junk,Miscellaneous,Poor
192687,Duck Bill,Junk,Miscellaneous,Poor
192688,Cracked Stone Bracers,Junk,Miscellaneous,Poor
192689,Eagle Eye,Junk,Miscellaneous,Poor
192690,Serrated Limb,Junk,Miscellaneous,Poor
192691,Eternal Ice Stalactite,Junk,Miscellaneous,Poor
192692,Faerie Dust,Junk,Miscellaneous,Poor
192693,First Heads Horn,Junk,Miscellaneous,Poor
192694,Second Head's Fang,Junk,Miscellaneous,Poor
192695,Molten Mandible,Junk,Miscellaneous,Poor
192696,Third Head's Eye,Junk,Miscellaneous,Poor
192697,Fluffy Ear,Junk,Miscellaneous,Poor
192698,Depleted Titan Training Matrix,Junk,Miscellaneous,Poor
192700,Frozen Dorsal Spike,Junk,Miscellaneous,Poor
192701,Frozen Eye,Junk,Miscellaneous,Poor
192702,Giant's Heart,Junk,Miscellaneous,Poor
192703,Hide-Piercing Horn,Junk,Miscellaneous,Poor
192704,Huge Flat Tooth,Junk,Miscellaneous,Poor
192705,Imposing Tusk,Junk,Miscellaneous,Poor
192706,Razor Quill,Junk,Miscellaneous,Poor
192707,Gnawing Incisors,Junk,Miscellaneous,Poor
192708,Magnificent Antler,Junk,Miscellaneous,Poor
192709,Membranous Wing,Junk,Miscellaneous,Poor
192710,Nearly Unbreakable Horn,Junk,Miscellaneous,Poor
192711,Oily Liver,Junk,Miscellaneous,Poor
192712,Otherworldly Essence,Junk,Miscellaneous,Poor
192713,Pharyngeal Jaw,Junk,Miscellaneous,Poor
192714,Mgrrrl,Junk,Miscellaneous,Poor
192715,Phoenix Stone,Junk,Miscellaneous,Poor
192716,Prehistoric Sediment,Junk,Miscellaneous,Poor
192717,Flickering Primeval Element,Junk,Miscellaneous,Poor
192718,Rock-Hard Eggshell,Junk,Miscellaneous,Poor
192719,Scaled Toes,Junk,Miscellaneous,Poor
192720,Slender Twisting Horn,Junk,Miscellaneous,Poor
192721,Splendid Horn,Junk,Miscellaneous,Poor
192722,Splendid Whiskers,Junk,Miscellaneous,Poor
192723,Springy Tongue,Junk,Miscellaneous,Poor
192724,Terrifying Teeth,Junk,Miscellaneous,Poor
192725,Thin Blubber,Junk,Miscellaneous,Poor
192726,Thunderhorn,Junk,Miscellaneous,Poor
192727,Timeless Horns,Junk,Miscellaneous,Poor
192728,Undamaged Silk Gland,Junk,Miscellaneous,Poor
192729,Unhinged Mandible,Junk,Miscellaneous,Poor
192730,Unstable Arcane Essence,Junk,Miscellaneous,Poor
192731,Venomous Fang,Junk,Miscellaneous,Poor
192743,Wild Bushfruit,Quest,Quest,Common
192744,Rymek's Gift,Quest,Quest,Common
192745,The Titanic Comedy,Quest,Quest,Common
192746,Curio of Yore,Junk,Miscellaneous,Poor
192747,Broken Branch,Junk,Miscellaneous,Poor
192749,Chrono Crystal,Quest,Quest,Common
192750,Black Iron Javelin,Quest,Quest,Common
192751,Stormtouched Bruffalon,Mount,Miscellaneous,Epic
192752,Staff Headpiece,Quest,Quest,Common
192753,The Scales of Wrath,Quest,Quest,Common
192754,Dracuixote,Quest,Quest,Common
192755,The Lord of the Wings,Quest,Quest,Common
192756,The Red and the Black Flights,Quest,Quest,Common
192757,Pride and Protodrakes,Quest,Quest,Common
192758,Coil of Heavy Rope,Quest,Quest,Common
192759,Magmasworn Spear,Quest,Quest,Common
192761,Tamed Skitterfly,Mount,Miscellaneous,Epic
192762,Azure Skitterfly,Mount,Miscellaneous,Epic
192764,Verdant Skitterfly,Mount,Miscellaneous,Epic
192765,Bestowed Sandskimmer,Mount,Miscellaneous,Epic
192766,Amber Skitterfly,Mount,Miscellaneous,Epic
192767,Bag of Ore,Quest,Quest,Common
192768,Titan Disc,Quest,Quest,Common
192769,Cracked Spear,Junk,Miscellaneous,Poor
192772,Ancient Salamanther,Mount,Miscellaneous,Epic
192774,Coralscale Salamanther,Mount,Miscellaneous,Epic
192775,Stormhide Salamanther,Mount,Miscellaneous,Epic
192777,Magmashell,Mount,Miscellaneous,Epic
192779,Seething Slug,Mount,Miscellaneous,Epic
192783,Nokhud Vanguard Orders,Quest,Quest,Common
192784,Shellack,Mount,Miscellaneous,Epic
192785,Gooey Snailemental,Mount,Miscellaneous,Epic
192786,Slumbering Worldsnail Shell,Mount,Miscellaneous,Epic
192788,Bestowed Trawling Mammoth,Mount,Miscellaneous,Epic
192790,Mossy Mammoth,Mount,Miscellaneous,Epic
192791,Plainswalker Bearer,Mount,Miscellaneous,Epic
192792,Bestowed Thunderspine Packleader,Mount,Miscellaneous,Epic
192793,PH Thunder Lizard Black,Mount,Miscellaneous,Epic
192794,PH Thunder Lizard Blue,Mount,Miscellaneous,Epic
192795,Rejuvenating Draught,Quest,Quest,Common
192796,Explorer's Stonehide Packbeast,Mount,Miscellaneous,Epic
192797,Gral's Discarded Tooth,Miscellaneous,Armor,Uncommon
192799,Lizi's Reins,Mount,Miscellaneous,Epic
192800,Skyskin Hornstrider,Mount,Miscellaneous,Epic
192801,PH Primal Tallstrider White,Mount,Miscellaneous,Epic
192802,PH Primal Tallstrider Black,Mount,Miscellaneous,Epic
192803,PH Primal Tallstrider Red,Mount,Miscellaneous,Epic
192804,PH Primal Tallstrider Green,Mount,Miscellaneous,Epic
192805,Wildlife Sample,Quest,Quest,Common
192806,Raging Magmammoth,Mount,Miscellaneous,Epic
192807,Renewed Magmammoth,Mount,Miscellaneous,Epic
192808,Primalist Orders,Quest,Quest,Common
192809,Temporal Residue,Quest,Quest,Common
192833,Misshapen Filigree,Jewelcrafting,Tradeskill,Common
192834,Shimmering Clasp,Jewelcrafting,Tradeskill,Common
192835,Shimmering Clasp,Jewelcrafting,Tradeskill,Common
192836,Shimmering Clasp,Jewelcrafting,Tradeskill,Common
192837,Queen's Ruby,Jewelcrafting,Tradeskill,Uncommon
192838,Queen's Ruby,Jewelcrafting,Tradeskill,Uncommon
192839,Queen's Ruby,Jewelcrafting,Tradeskill,Uncommon
192840,Mystic Sapphire,Jewelcrafting,Tradeskill,Uncommon
192841,Mystic Sapphire,Jewelcrafting,Tradeskill,Uncommon
192842,Mystic Sapphire,Jewelcrafting,Tradeskill,Uncommon
192843,Vibrant Emerald,Jewelcrafting,Tradeskill,Uncommon
192844,Vibrant Emerald,Jewelcrafting,Tradeskill,Uncommon
192845,Vibrant Emerald,Jewelcrafting,Tradeskill,Uncommon
192846,Sundered Onyx,Jewelcrafting,Tradeskill,Uncommon
192847,Sundered Onyx,Jewelcrafting,Tradeskill,Uncommon
192848,Sundered Onyx,Jewelcrafting,Tradeskill,Uncommon
192849,Eternity Amber,Jewelcrafting,Tradeskill,Uncommon
192850,Eternity Amber,Jewelcrafting,Tradeskill,Uncommon
192851,Eternity Amber,Jewelcrafting,Tradeskill,Uncommon
192852,Alexstraszite,Jewelcrafting,Tradeskill,Rare
192853,Alexstraszite,Jewelcrafting,Tradeskill,Rare
192855,Alexstraszite,Jewelcrafting,Tradeskill,Rare
192856,Malygite,Jewelcrafting,Tradeskill,Rare
192857,Malygite,Jewelcrafting,Tradeskill,Rare
192858,Malygite,Jewelcrafting,Tradeskill,Rare
192859,Ysemerald,Jewelcrafting,Tradeskill,Rare
192860,Ysemerald,Jewelcrafting,Tradeskill,Rare
192861,Ysemerald,Jewelcrafting,Tradeskill,Rare
192862,Neltharite,Jewelcrafting,Tradeskill,Rare
192863,Neltharite,Jewelcrafting,Tradeskill,Rare
192865,Neltharite,Jewelcrafting,Tradeskill,Rare
192866,Nozdorite,Jewelcrafting,Tradeskill,Rare
192867,Nozdorite,Jewelcrafting,Tradeskill,Rare
192868,Nozdorite,Jewelcrafting,Tradeskill,Rare
192869,Illimited Diamond,Jewelcrafting,Tradeskill,Epic
192870,Illimited Diamond,Jewelcrafting,Tradeskill,Epic
192871,Illimited Diamond,Jewelcrafting,Tradeskill,Epic
192872,Fractured Glass,Jewelcrafting,Tradeskill,Common
192876,Frameless Lens,Jewelcrafting,Tradeskill,Common
192877,Frameless Lens,Jewelcrafting,Tradeskill,Common
192878,Frameless Lens,Jewelcrafting,Tradeskill,Common
192880,Crumbled Stone,Jewelcrafting,Tradeskill,Common
192883,Glossy Stone,Jewelcrafting,Tradeskill,Common
192884,Glossy Stone,Jewelcrafting,Tradeskill,Common
192885,Glossy Stone,Jewelcrafting,Tradeskill,Common
192887,Elemental Harmony,Elemental,Tradeskill,Rare
192888,Queen's Gift,Jewelcrafting,Tradeskill,Rare
192889,Dreamer's Vision,Jewelcrafting,Tradeskill,Rare
192890,Keeper's Glory,Jewelcrafting,Tradeskill,Rare
192891,Earthwarden's Prize,Jewelcrafting,Tradeskill,Rare
192892,Timewatcher's Patience,Jewelcrafting,Tradeskill,Rare
192893,Jeweled Dragon's Heart,Jewelcrafting,Tradeskill,Rare
192894,Blotting Sand,Finishing Reagents,Tradeskill,Uncommon
192895,Blotting Sand,Finishing Reagents,Tradeskill,Uncommon
192896,Blotting Sand,Finishing Reagents,Tradeskill,Uncommon
192897,Pounce,Finishing Reagents,Tradeskill,Uncommon
192898,Pounce,Finishing Reagents,Tradeskill,Uncommon
192899,Pounce,Finishing Reagents,Tradeskill,Uncommon
192900,Crafty Queen's Ruby,Other,Gem,Uncommon
192901,Crafty Queen's Ruby,Other,Gem,Uncommon
192902,Crafty Queen's Ruby,Other,Gem,Uncommon
